order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost
SO011288,2022-03-29,C00465,P0003,7,329.69,0.1,2307.83,230.78,2077.05,1323.49
SO011289,2023-04-22,C00388,P0003,11,329.69,0.1,3626.59,362.66,3263.93,2079.77
SO011290,2023-05-27,C00342,P0006,6,769.69,0.1,4618.14,461.81,4156.33,3396.9
SO011291,2023-10-15,C00370,P0009,4,207.23,0.1,828.92,82.89,746.03,395.84
SO011292,2024-03-10,C00020,P0005,8,483.19,0.1,3865.52,386.55,3478.97,1953.68
SO011293,2023-03-28,C00042,P0013,9,183.15,0.0,1648.35,0.0,1648.35,896.4
SO011294,2022-12-10,C00471,P0006,6,769.69,0.15,4618.14,692.72,3925.42,3396.9
SO011295,2023-06-22,C00354,P0018,4,808.88,0.05,3235.52,161.78,3073.74,1626.32
SO011296,2024-02-18,C00026,P0020,12,1298.32,0.0,15579.84,0.0,15579.84,8081.64
SO011297,2022-01-09,C00444,P0003,6,329.69,0.2,1978.14,395.63,1582.51,1134.42
SO011298,2022-05-03,C00236,P0003,9,329.69,0.1,2967.21,296.72,2670.49,1701.63
SO011299,2023-12-01,C00190,P0007,15,213.28,0.1,3199.2,319.92,2879.28,2157.9
SO011300,2023-02-16,C00033,P0012,11,1402.52,0.15,15427.72,2314.16,13113.56,6912.62
SO011301,2024-02-02,C00286,P0008,4,1292.98,0.0,5171.92,0.0,5171.92,2310.92
SO011302,2022-06-13,C00170,P0001,6,1184.23,0.2,7105.38,1421.08,5684.3,3185.28
SO011303,2022-04-19,C00273,P0001,12,1184.23,0.1,14210.76,1421.08,12789.68,6370.56
SO011304,2023-10-05,C00210,P0004,8,1701.98,0.05,13615.84,680.79,12935.05,5331.68
SO011305,2023-01-14,C00464,P0022,5,316.23,0.0,1581.15,0.0,1581.15,770.5
SO011306,2022-12-16,C00137,P0020,13,1298.32,0.15,16878.16,2531.72,14346.44,8755.11
SO011307,2024-04-23,C00317,P0021,9,1034.07,0.0,9306.63,0.0,9306.63,3726.36
SO011308,2023-01-30,C00292,P0020,1,1298.32,0.0,1298.32,0.0,1298.32,673.47
SO011309,2023-08-13,C00496,P0006,10,769.69,0.0,7696.9,0.0,7696.9,5661.5
SO011310,2022-07-05,C00431,P0018,9,808.88,0.15,7279.92,1091.99,6187.93,3659.22
SO011311,2024-02-08,C00421,P0006,7,769.69,0.1,5387.83,538.78,4849.05,3963.05
SO011312,2023-01-08,C00248,P0021,8,1034.07,0.0,8272.56,0.0,8272.56,3312.32
SO011313,2022-02-15,C00123,P0014,9,1773.38,0.0,15960.42,0.0,15960.42,6681.6
SO011314,2023-04-14,C00301,P0013,2,183.15,0.0,366.3,0.0,366.3,199.2
SO011315,2022-05-03,C00093,P0009,-1,207.23,0.2,1036.15,207.23,828.92,494.8
SO011316,2024-09-10,C00160,P0004,7,1701.98,0.0,11913.86,0.0,11913.86,4665.22
SO011317,2024-09-04,C00103,P0016,8,794.81,0.1,6358.48,635.85,5722.63,2949.2
SO011318,2024-08-11,C00012,P0009,1,207.23,0.0,207.23,0.0,207.23,98.96
SO011319,2024-04-07,C00279,P0014,12,1773.38,0.0,21280.56,0.0,21280.56,8908.8
SO011320,2023-07-04,C00187,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52
SO011321,2023-09-09,C00067,P0013,2,183.15,0.0,366.3,0.0,366.3,199.2
SO011322,2024-10-30,C00102,P0004,-1,1701.98,0.1,13615.84,1361.58,12254.26,5331.68
SO011323,2022-11-29,C00178,P0002,5,239.03,0.0,1195.15,0.0,1195.15,522.55
SO011324,2023-03-31,C00192,P0020,3,1298.32,0.15,3894.96,584.24,3310.72,2020.41
SO011325,2023-08-27,C00454,P0017,11,1129.3,0.0,12422.3,0.0,12422.3,8421.71
SO011326,2023-05-13,C00102,P0017,5,1129.3,0.15,5646.5,846.98,4799.52,3828.05
SO011327,2023-10-19,C00434,P0005,11,483.19,0.1,5315.09,531.51,4783.58,2686.31
SO011328,2022-10-15,C00481,P0001,10,1184.23,0.0,11842.3,0.0,11842.3,5308.8
SO011329,2022-02-11,C00246,P0014,4,1773.38,0.05,7093.52,354.68,6738.84,2969.6
SO011330,2023-11-01,C00053,P0014,13,1773.38,0.1,23053.94,2305.39,20748.55,9651.2
SO011331,2024-11-14,C00464,P0021,9,1034.07,0.1,9306.63,930.66,8375.97,3726.36
SO011332,2024-05-18,C00298,P0017,7,1129.3,0.1,7905.1,790.51,7114.59,5359.27
SO011333,2024-11-07,C00016,P0011,-1,612.61,0.1,3675.66,367.57,3308.09,1940.52
SO011334,2023-08-30,C00300,P0001,7,1184.23,0.0,8289.61,0.0,8289.61,3716.16
SO011335,2023-11-23,C00120,P0004,15,1701.98,0.0,25529.7,0.0,25529.7,9996.9
SO011336,2023-06-12,C00112,P0012,11,1402.52,0.0,15427.72,0.0,15427.72,6912.62
SO011337,2023-05-15,C00469,P0021,4,1034.07,0.15,4136.28,620.44,3515.84,1656.16
SO011338,2023-02-08,C00379,P0008,12,1292.98,0.0,15515.76,0.0,15515.76,6932.76
SO011339,2023-09-15,C00270,P0010,4,407.06,0.0,1628.24,0.0,1628.24,648.88
SO011340,2024-10-18,C00166,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52
SO011341,2024-03-17,C00279,P0001,7,1184.23,0.0,8289.61,0.0,8289.61,3716.16
SO011342,2024-09-15,C00329,P0014,9,1773.38,0.05,15960.42,798.02,15162.4,6681.6
SO011343,2024-01-01,C00204,P0017,12,1129.3,0.0,13551.6,0.0,13551.6,9187.32
SO011344,2022-07-31,C00028,P0004,9,1701.98,0.1,15317.82,1531.78,13786.04,5998.14
SO011345,2024-10-14,C00487,P0008,1,1292.98,0.1,1292.98,129.3,1163.68,577.73
SO011346,2024-01-02,C00173,P0010,7,407.06,0.1,2849.42,284.94,2564.48,1135.54
SO011347,2022-12-27,C00046,P0009,6,207.23,0.05,1243.38,62.17,1181.21,593.76
SO011348,2022-02-13,C00157,P0011,10,612.61,0.0,6126.1,0.0,6126.1,3234.2
SO011349,2023-12-28,C00088,P0005,13,483.19,0.0,6281.47,0.0,6281.47,3174.73
SO011350,2022-09-06,C00005,P0004,10,1701.98,0.0,17019.8,0.0,17019.8,6664.6
SO011351,2022-07-28,C00158,P0006,7,769.69,0.0,5387.83,0.0,5387.83,3963.05
SO011352,2024-12-16,C00500,P0002,3,239.03,0.0,717.09,0.0,717.09,313.53
SO011353,2024-01-01,C00466,P0011,2,612.61,0.05,1225.22,61.26,1163.96,646.84
SO011354,2024-01-02,C00150,P0009,6,207.23,0.0,1243.38,0.0,1243.38,593.76
SO011355,2022-10-06,C00253,P0014,12,1773.38,0.1,21280.56,2128.06,19152.5,8908.8
SO011356,2024-10-18,C00130,P0012,3,1402.52,0.0,4207.56,0.0,4207.56,1885.26
SO011357,2022-02-14,C00044,P0013,1,183.15,0.2,183.15,36.63,146.52,99.6
SO011358,2024-09-01,C00300,P0014,8,1773.38,0.15,14187.04,2128.06,12058.98,5939.2
SO011359,2022-09-29,C00091,P0002,10,239.03,0.1,2390.3,239.03,2151.27,1045.1
SO011360,2024-01-10,C00175,P0012,11,1402.52,0.1,15427.72,1542.77,13884.95,6912.62
SO011361,2023-01-23,C00119,P0004,7,1701.98,0.2,11913.86,2382.77,9531.09,4665.22
SO011362,2024-01-04,C00205,P0006,4,769.69,0.0,3078.76,0.0,3078.76,2264.6
SO011363,2024-03-25,C00117,P0018,3,808.88,0.15,2426.64,364.0,2062.64,1219.74
SO011364,2023-02-16,C00244,P0021,11,1034.07,0.1,11374.77,1137.48,10237.29,4554.44
SO011365,2024-07-18,C00311,P0008,11,1292.98,0.0,14222.78,0.0,14222.78,6355.03
SO011366,2024-12-01,C00040,P0011,17,612.61,0.0,10414.37,0.0,10414.37,5498.14
SO011367,2024-12-09,C00500,P0007,15,213.28,0.15,3199.2,479.88,2719.32,2157.9
SO011368,2023-11-20,C00343,P0018,8,808.88,0.05,6471.04,323.55,6147.49,3252.64
SO011369,2023-05-20,C00466,P0012,10,1402.52,0.0,14025.2,0.0,14025.2,6284.2
SO011370,2023-09-06,C00112,P0014,7,1773.38,0.05,12413.66,620.68,11792.98,5196.8
SO011371,2024-03-28,C00026,P0013,8,183.15,0.05,1465.2,73.26,,796.8
SO011372,2024-08-01,C00490,P0009,5,207.23,0.0,1036.15,0.0,1036.15,494.8
SO011373,2023-10-09,C00115,P0016,1,794.81,0.0,794.81,0.0,794.81,368.65
SO011374,2024-09-29,C00166,P0012,12,1402.52,0.0,16830.24,0.0,16830.24,7541.04
SO011375,2022-05-10,C00229,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3
SO011376,2024-01-11,C00241,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84
SO011377,2024-04-26,C00130,P0005,6,483.19,0.0,2899.14,0.0,2899.14,1465.26
SO011378,2022-05-06,C00336,P0019,10,133.67,0.0,1336.7,0.0,1336.7,531.3
SO011379,2022-07-17,C00225,P0009,7,207.23,0.05,1450.61,72.53,1378.08,692.72
SO011380,2024-03-18,C00270,P0019,2,133.67,0.05,267.34,13.37,253.97,106.26
SO011381,2024-06-04,C00337,P0021,-1,1034.07,0.0,1034.07,0.0,1034.07,414.04
SO011382,2023-04-13,C00105,P0012,6,1402.52,0.1,8415.12,841.51,,3770.52
SO011383,2024-08-22,C00214,P0022,1,316.23,0.1,316.23,31.62,284.61,154.1
SO011384,2023-06-28,C00013,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38
SO011385,2023-01-23,C00235,P0021,5,1034.07,0.0,5170.35,0.0,5170.35,2070.2
SO011386,2022-06-24,C00340,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63
SO011387,2023-05-09,C00312,P0010,9,407.06,0.0,3663.54,0.0,3663.54,1459.98
SO011388,2023-12-22,C00277,P0016,6,794.81,0.0,4768.86,0.0,4768.86,2211.9
SO011389,2022-02-06,C00090,P0014,1,1773.38,0.15,1773.38,266.01,1507.37,742.4
SO011390,2023-06-30,C00448,P0015,6,1099.41,0.05,6596.46,329.82,6266.64,2863.32
SO011391,2023-06-12,C00268,P0019,3,133.67,0.1,401.01,40.1,360.91,159.39
SO011392,2024-12-31,C00151,P0018,12,808.88,0.05,9706.56,485.33,9221.23,4878.96
SO011393,2022-10-21,C00430,P0006,6,769.69,0.2,4618.14,923.63,3694.51,3396.9
SO011394,2022-11-02,C00408,P0011,5,612.61,0.0,3063.05,0.0,3063.05,1617.1
SO011395,2022-05-08,C00434,P0017,4,1129.3,0.0,4517.2,0.0,4517.2,3062.44
SO011396,2024-03-12,C00239,P0004,2,1701.98,0.05,3403.96,170.2,3233.76,1332.92
SO011397,2022-01-31,C00078,P0007,11,213.28,0.15,2346.08,351.91,1994.17,1582.46
SO011398,2022-03-18,C00188,P0022,8,316.23,0.0,2529.84,0.0,2529.84,1232.8
SO011399,2023-12-08,C00498,P0007,3,213.28,0.0,639.84,0.0,639.84,431.58
SO011400,2024-01-23,C00237,P0013,9,183.15,0.0,1648.35,0.0,1648.35,896.4
SO011401,2023-09-05,C00401,P0011,12,612.61,0.1,7351.32,735.13,,3881.04
SO011402,2023-04-19,C00497,P0019,12,133.67,0.05,1604.04,80.2,1523.84,637.56
SO011403,2023-03-11,C00200,P0016,8,794.81,0.0,6358.48,0.0,6358.48,2949.2
SO011404,2024-03-13,C00306,P0016,2,794.81,0.0,1589.62,0.0,1589.62,737.3
SO011405,2022-06-21,C00216,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76
SO011406,2023-12-17,C00062,P0010,13,407.06,0.1,5291.78,529.18,4762.6,2108.86
SO011407,2022-02-01,C00278,P0006,10,769.69,0.0,7696.9,0.0,7696.9,5661.5
SO011408,2022-03-22,C00194,P0008,1,1292.98,0.05,1292.98,64.65,1228.33,577.73
SO011409,2023-04-23,C00016,P0015,10,1099.41,0.15,10994.1,1649.12,9344.98,4772.2
SO011410,2023-03-12,C00157,P0001,10,1184.23,0.0,11842.3,0.0,11842.3,5308.8
SO011411,2024-12-27,C00244,P0003,12,329.69,0.0,3956.28,0.0,3956.28,2268.84
SO011412,2023-10-06,C00098,P0009,1,207.23,0.05,207.23,10.36,196.87,98.96
SO011413,2022-12-13,C00323,P0017,16,1129.3,0.0,18068.8,0.0,18068.8,12249.76
SO011414,2023-08-06,C00344,P0019,11,133.67,0.1,1470.37,147.04,1323.33,584.43
SO011415,2023-08-18,C00462,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95
SO011416,2023-03-30,C00373,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61
SO011417,2024-11-06,C00165,P0007,5,213.28,0.15,1066.4,159.96,906.44,719.3
SO011418,2022-05-21,C00111,P0002,10,239.03,0.0,2390.3,0.0,2390.3,1045.1
SO011419,2022-11-29,C00326,P0017,5,1129.3,0.0,5646.5,0.0,5646.5,3828.05
SO011420,2022-05-11,C00216,P0004,10,1701.98,0.15,17019.8,2552.97,14466.83,6664.6
SO011421,2024-03-05,C00252,P0011,3,612.61,0.05,1837.83,91.89,1745.94,970.26
SO011422,2023-03-05,C00183,P0011,2,612.61,0.15,1225.22,183.78,1041.44,646.84
SO011423,2023-08-23,C00325,P0009,5,207.23,0.1,1036.15,103.62,932.53,494.8
SO011424,2023-02-16,C00264,P0017,6,1129.3,0.0,6775.8,0.0,6775.8,4593.66
SO011425,2024-12-15,C00417,P0014,2,1773.38,0.0,3546.76,0.0,3546.76,1484.8
SO011426,2024-06-03,C00030,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8
SO011427,2022-04-16,C00475,P0001,3,1184.23,0.0,3552.69,0.0,3552.69,1592.64
SO011428,2022-03-11,C00043,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76
SO011429,2023-10-13,C00042,P0001,5,1184.23,0.0,5921.15,0.0,5921.15,2654.4
SO011430,2022-07-25,C00098,P0015,9,1099.41,0.0,9894.69,0.0,9894.69,4294.98
SO011431,2024-10-02,C00303,P0021,12,1034.07,0.05,12408.84,620.44,11788.4,4968.48
SO011432,2022-03-28,C00053,P0002,8,239.03,0.0,1912.24,0.0,1912.24,836.08
SO011433,2022-06-25,C00260,P0011,11,612.61,0.05,6738.71,336.94,6401.77,3557.62
SO011434,2024-08-04,C00077,P0004,7,1701.98,0.2,11913.86,2382.77,9531.09,4665.22
SO011435,2023-04-11,C00409,P0002,9,239.03,0.15,2151.27,322.69,1828.58,940.59
SO011436,2022-11-02,C00269,P0014,10,1773.38,0.0,17733.8,0.0,17733.8,7424.0
SO011437,2022-04-17,C00061,P0011,2,612.61,0.05,1225.22,61.26,1163.96,646.84
SO011438,2022-01-27,C00168,P0002,11,239.03,0.0,2629.33,0.0,2629.33,1149.61
SO011439,2023-06-07,C00433,P0004,1,1701.98,0.05,1701.98,85.1,1616.88,666.46
SO011440,2024-08-09,C00155,P0022,1,316.23,0.0,316.23,0.0,316.23,154.1
SO011441,2024-04-19,C00248,P0010,5,407.06,0.0,2035.3,0.0,2035.3,811.1
SO011442,2024-07-05,C00023,P0021,5,1034.07,0.0,5170.35,0.0,5170.35,2070.2
SO011443,2023-05-13,C00429,P0019,12,133.67,0.05,1604.04,80.2,1523.84,637.56
SO011444,2022-01-28,C00293,P0008,2,1292.98,0.0,2585.96,0.0,2585.96,1155.46
SO011445,2022-05-16,C00032,P0015,10,1099.41,0.05,10994.1,549.71,10444.39,4772.2
SO011446,2022-06-08,C00053,P0015,5,1099.41,0.0,5497.05,0.0,5497.05,2386.1
SO011447,2024-07-23,C00147,P0006,6,769.69,0.1,4618.14,461.81,4156.33,3396.9
SO011448,2022-08-06,C00356,P0004,1,1701.98,0.0,1701.98,0.0,,666.46
SO011449,2024-06-20,C00434,P0006,10,769.69,0.0,7696.9,0.0,7696.9,5661.5
SO011450,2022-03-17,C00177,P0009,10,207.23,0.05,2072.3,103.62,1968.68,989.6
SO011451,2022-01-11,C00309,P0003,4,329.69,0.05,1318.76,65.94,1252.82,756.28
SO011452,2023-05-12,C00030,P0002,4,239.03,0.0,956.12,0.0,956.12,418.04
SO011453,2024-09-01,C00097,P0004,5,1701.98,0.1,8509.9,850.99,7658.91,3332.3
SO011454,2024-10-23,C00499,P0019,2,133.67,0.0,267.34,0.0,267.34,106.26
SO011455,2022-07-04,C00398,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52
SO011456,2023-12-01,C00268,P0021,6,1034.07,0.1,6204.42,620.44,5583.98,2484.24
SO011457,2024-03-10,C00277,P0002,4,239.03,0.05,956.12,47.81,908.31,418.04
SO011458,2022-06-02,C00134,P0017,8,1129.3,0.1,9034.4,903.44,8130.96,6124.88
SO011459,2022-08-01,C00314,P0016,4,794.81,0.0,3179.24,0.0,3179.24,1474.6
SO011460,2023-11-03,C00417,P0006,2,769.69,0.05,1539.38,76.97,1462.41,1132.3
SO011461,2022-08-29,C00095,P0003,3,329.69,0.0,989.07,0.0,989.07,567.21
SO011462,2024-12-11,C00094,P0018,17,808.88,0.1,13750.96,1375.1,12375.86,6911.86
SO011463,2022-03-31,C00160,P0015,11,1099.41,0.05,12093.51,604.68,11488.83,5249.42
SO011464,2022-12-30,C00128,P0007,3,213.28,0.0,639.84,0.0,639.84,431.58
SO011465,2023-01-29,C00416,P0010,3,407.06,0.15,1221.18,183.18,1038.0,486.66
SO011466,2023-01-11,C00379,P0020,3,1298.32,0.0,3894.96,0.0,3894.96,2020.41
SO011467,2022-02-20,C00329,P0004,6,1701.98,0.1,10211.88,1021.19,9190.69,3998.76
SO011468,2023-07-07,C00286,P0022,12,316.23,0.1,3794.76,379.48,3415.28,1849.2
SO011469,2024-08-02,C00043,P0013,3,183.15,0.0,549.45,0.0,549.45,298.8
SO011470,2024-02-02,C00300,P0008,2,1292.98,0.1,2585.96,258.6,2327.36,1155.46
SO011471,2023-10-12,C00192,P0003,4,329.69,0.0,1318.76,0.0,1318.76,756.28
SO011472,2023-08-08,C00456,P0019,2,133.67,0.0,267.34,0.0,,106.26
SO011473,2024-05-07,C00316,P0010,2,407.06,0.0,814.12,0.0,814.12,324.44
SO011474,2022-03-20,C00407,P0016,2,794.81,0.05,1589.62,79.48,1510.14,737.3
SO011475,2022-01-18,C00046,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73
SO011476,2022-12-25,C00410,P0004,16,1701.98,0.15,27231.68,4084.75,23146.93,10663.36
SO011477,2023-04-12,C00411,P0005,7,483.19,0.0,3382.33,0.0,3382.33,1709.47
SO011478,2024-06-25,C00304,P0015,7,1099.41,0.15,7695.87,1154.38,6541.49,3340.54
SO011479,2023-10-10,C00272,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61
SO011480,2024-08-01,C00325,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32
SO011481,2023-03-03,C00400,P0008,12,1292.98,0.05,15515.76,775.79,14739.97,6932.76
SO011482,2022-12-09,C00092,P0008,15,1292.98,0.0,19394.7,0.0,19394.7,8665.95
SO011483,2023-06-30,C00060,P0006,10,769.69,0.0,7696.9,0.0,7696.9,5661.5
SO011484,2022-11-06,C00352,P0017,5,1129.3,0.0,5646.5,0.0,5646.5,3828.05
SO011485,2022-07-31,C00190,P0003,1,329.69,0.05,329.69,16.48,,189.07
SO011486,2023-12-05,C00310,P0018,2,808.88,0.0,1617.76,0.0,1617.76,813.16
SO011487,2023-12-02,C00361,P0008,10,1292.98,0.1,12929.8,1292.98,11636.82,5777.3
SO011488,2022-07-20,C00013,P0018,5,808.88,0.05,4044.4,202.22,3842.18,2032.9
SO011489,2024-03-14,C00416,P0018,1,808.88,0.0,808.88,0.0,808.88,406.58
SO011490,2023-06-21,C00248,P0010,8,407.06,0.1,3256.48,325.65,2930.83,1297.76
SO011491,2022-12-21,C00343,P0011,5,612.61,0.0,3063.05,0.0,3063.05,1617.1
SO011492,2024-06-25,C00311,P0021,7,1034.07,0.15,7238.49,1085.77,6152.72,2898.28
SO011493,2024-03-20,C00025,P0015,10,1099.41,0.0,10994.1,0.0,10994.1,4772.2
SO011494,2022-02-24,C00286,P0015,12,1099.41,0.15,13192.92,1978.94,11213.98,5726.64
SO011495,2024-05-05,C00179,P0002,4,239.03,0.1,956.12,95.61,860.51,418.04
SO011496,2024-06-27,C00499,P0014,9,1773.38,0.2,15960.42,3192.08,12768.34,6681.6
SO011497,2024-03-04,C00156,P0011,8,612.61,0.1,4900.88,490.09,4410.79,2587.36
SO011498,2022-05-10,C00297,P0017,9,1129.3,0.15,10163.7,1524.56,8639.14,6890.49
SO011499,2023-09-08,C00070,P0021,12,1034.07,0.0,12408.84,0.0,,4968.48
SO011500,2023-12-24,C00275,P0021,3,1034.07,0.15,3102.21,465.33,2636.88,1242.12
SO011501,2022-07-24,C00464,P0017,7,1129.3,0.0,7905.1,0.0,7905.1,5359.27
SO011502,2022-02-20,C00189,P0006,6,769.69,0.0,4618.14,0.0,4618.14,3396.9
SO011503,2023-02-01,C00295,P0019,3,133.67,0.15,401.01,60.15,340.86,159.39
SO011504,2024-04-02,C00394,P0009,6,207.23,0.2,1243.38,248.68,994.7,593.76
SO011505,2024-04-17,C00076,P0012,10,1402.52,0.0,14025.2,0.0,14025.2,6284.2
SO011506,2024-06-18,C00202,P0003,12,329.69,0.0,3956.28,0.0,3956.28,2268.84
SO011507,2022-02-14,C00289,P0004,3,1701.98,0.05,5105.94,255.3,4850.64,1999.38
SO011508,2024-12-26,C00017,P0006,15,769.69,0.05,11545.35,577.27,10968.08,8492.25
SO011509,2022-03-28,C00371,P0001,12,1184.23,0.05,14210.76,710.54,13500.22,6370.56
SO011510,2024-12-25,C00313,P0001,9,1184.23,0.0,10658.07,0.0,10658.07,4777.92
SO011511,2023-07-10,C00163,P0017,3,1129.3,0.0,3387.9,0.0,3387.9,2296.83
SO011512,2022-04-19,C00183,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68
SO011513,2023-12-26,C00025,P0006,10,769.69,0.15,7696.9,1154.53,6542.37,5661.5
SO011514,2024-03-05,C00048,P0003,10,329.69,0.0,3296.9,0.0,3296.9,1890.7
SO011515,2022-12-19,C00227,P0008,16,1292.98,0.05,20687.68,1034.38,19653.3,9243.68
SO011516,2024-09-01,C00387,P0015,5,1099.41,0.05,5497.05,274.85,5222.2,2386.1
SO011517,2022-12-04,C00268,P0012,5,1402.52,0.05,7012.6,350.63,6661.97,3142.1
SO011518,2022-10-29,C00065,P0015,7,1099.41,0.1,7695.87,769.59,6926.28,3340.54
SO011519,2024-11-08,C00245,P0014,5,1773.38,0.1,8866.9,886.69,7980.21,3712.0
SO011520,2022-10-28,C00224,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85
SO011521,2024-08-02,C00486,P0020,9,1298.32,0.1,11684.88,1168.49,10516.39,6061.23
SO011522,2024-12-14,C00135,P0006,13,769.69,0.0,10005.97,0.0,10005.97,7359.95
SO011523,2024-12-11,C00412,P0019,10,133.67,0.15,1336.7,200.5,1136.2,531.3
SO011524,2024-01-03,C00063,P0020,5,1298.32,0.15,6491.6,973.74,5517.86,3367.35
SO011525,2022-12-15,C00244,P0014,10,1773.38,0.05,17733.8,886.69,16847.11,7424.0
SO011526,2022-10-08,C00274,P0019,6,133.67,0.0,802.02,0.0,802.02,318.78
SO011527,2022-05-16,C00438,P0011,5,612.61,0.0,3063.05,0.0,3063.05,1617.1
SO011528,2023-07-05,C00118,P0003,4,329.69,0.2,1318.76,263.75,1055.01,756.28
SO011529,2022-11-21,C00177,P0008,3,1292.98,0.05,3878.94,193.95,3684.99,1733.19
SO011530,2024-01-14,C00447,P0021,11,1034.07,0.0,11374.77,0.0,11374.77,4554.44
SO011531,2024-01-25,C00475,P0013,5,183.15,0.05,915.75,45.79,869.96,498.0
SO011532,2024-05-20,C00288,P0002,8,239.03,0.0,1912.24,0.0,1912.24,836.08
SO011533,2024-11-17,C00187,P0003,16,329.69,0.0,5275.04,0.0,5275.04,3025.12
SO011534,2024-08-29,C00211,P0013,2,183.15,0.1,366.3,36.63,329.67,199.2
SO011535,2023-09-07,C00444,P0005,11,483.19,0.0,5315.09,0.0,5315.09,2686.31
SO011536,2023-05-20,C00193,P0004,11,1701.98,0.2,18721.78,3744.36,14977.42,7331.06
SO011537,2023-06-17,C00141,P0016,11,794.81,0.05,8742.91,437.15,8305.76,4055.15
SO011538,2023-09-19,C00025,P0010,2,407.06,0.05,814.12,40.71,773.41,324.44
SO011539,2022-03-16,C00379,P0014,4,1773.38,0.0,7093.52,0.0,7093.52,2969.6
SO011540,2024-11-29,C00365,P0020,8,1298.32,0.0,10386.56,0.0,10386.56,5387.76
SO011541,2022-06-19,C00270,P0013,6,183.15,0.1,1098.9,109.89,989.01,597.6
SO011542,2023-01-31,C00243,P0020,5,1298.32,0.1,6491.6,649.16,5842.44,3367.35
SO011543,2023-05-24,C00202,P0020,9,1298.32,0.1,11684.88,1168.49,10516.39,6061.23
SO011544,2024-06-25,C00244,P0001,9,1184.23,0.0,10658.07,0.0,10658.07,4777.92
SO011545,2022-06-29,C00421,P0002,5,239.03,0.0,1195.15,0.0,1195.15,522.55
SO011546,2024-06-02,C00324,P0002,12,239.03,0.0,2868.36,0.0,2868.36,1254.12
SO011547,2024-08-28,C00365,P0003,10,329.69,0.0,3296.9,0.0,3296.9,1890.7
SO011548,2024-10-20,C00330,P0013,1,183.15,0.1,183.15,18.32,164.83,99.6
SO011549,2022-01-01,C00153,P0006,6,769.69,0.0,4618.14,0.0,4618.14,3396.9
SO011550,2022-05-09,C00005,P0002,9,239.03,0.05,2151.27,107.56,,940.59
SO011551,2022-05-08,C00205,P0006,2,769.69,0.0,1539.38,0.0,1539.38,1132.3
SO011552,2024-09-10,C00427,P0018,1,808.88,0.1,808.88,80.89,727.99,406.58
SO011553,2022-12-01,C00409,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32
SO011554,2023-07-29,C00212,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38
SO011555,2024-09-07,C00136,P0002,10,239.03,0.05,2390.3,119.52,2270.78,1045.1
SO011556,2022-10-17,C00434,P0020,3,1298.32,0.0,3894.96,0.0,3894.96,2020.41
SO011557,2022-09-24,C00330,P0011,1,612.61,0.0,612.61,0.0,612.61,323.42
SO011558,2023-12-05,C00349,P0008,15,1292.98,0.0,19394.7,0.0,19394.7,8665.95
SO011559,2024-11-09,C00473,P0021,6,1034.07,0.05,6204.42,310.22,5894.2,2484.24
SO011560,2024-09-10,C00176,P0015,5,1099.41,0.0,5497.05,0.0,5497.05,2386.1
SO011561,2022-08-28,C00217,P0005,5,483.19,0.1,2415.95,241.59,2174.36,1221.05
SO011562,2024-11-25,C00348,P0021,17,1034.07,0.05,17579.19,878.96,16700.23,7038.68
SO011563,2023-04-03,C00041,P0014,7,1773.38,0.2,12413.66,2482.73,9930.93,5196.8
SO011564,2022-12-16,C00193,P0018,16,808.88,0.1,12942.08,1294.21,11647.87,6505.28
SO011565,2022-08-28,C00033,P0009,6,207.23,0.0,1243.38,0.0,1243.38,593.76
SO011566,2024-07-21,C00152,P0011,1,612.61,0.0,612.61,0.0,612.61,323.42
SO011567,2023-04-11,C00249,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88
SO011568,2024-05-11,C00088,P0017,12,1129.3,0.0,13551.6,0.0,13551.6,9187.32
SO011569,2023-11-26,C00265,P0007,9,213.28,0.0,1919.52,0.0,1919.52,1294.74
SO011570,2024-01-28,C00219,P0003,10,329.69,0.0,3296.9,0.0,3296.9,1890.7
SO011571,2024-01-10,C00167,P0005,4,483.19,0.0,1932.76,0.0,1932.76,976.84
SO011572,2024-01-03,C00427,P0013,10,183.15,0.1,1831.5,183.15,1648.35,996.0
